seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed43,next,0.4,2,1,17,182,1,0.0556,0.5,0.1,103,4,0.0388
seed43,next,0.45,2,1,16,183,1,0.0588,0.5,0.1053,103,4,0.0388
seed43,next,0.5,2,1,16,183,1,0.0588,0.5,0.1053,103,4,0.0388
seed43,next,0.55,2,1,16,183,1,0.0588,0.5,0.1053,103,4,0.0388
seed43,next,0.6,2,1,14,185,1,0.0667,0.5,0.1176,103,3,0.0291
seed43,next,0.65,2,1,10,189,1,0.0909,0.5,0.1538,103,0,0.0
seed43,next,0.7,2,1,10,189,1,0.0909,0.5,0.1538,103,0,0.0
seed43,next,0.75,2,1,0,199,1,1.0,0.5,0.6667,103,0,0.0
seed43,next,0.8,2,1,0,199,1,1.0,0.5,0.6667,103,0,0.0
seed43,next,0.85,2,1,0,199,1,1.0,0.5,0.6667,103,0,0.0
seed43,next,0.9,2,0,0,199,2,0.0,0.0,0.0,103,0,0.0
seed43,next,0.95,2,0,0,199,2,0.0,0.0,0.0,103,0,0.0
seed43,free,0.05,4,4,40,157,0,0.0909,1.0,0.1667,103,13,0.1262
seed43,free,0.1,4,4,26,171,0,0.1333,1.0,0.2353,103,6,0.0583
seed43,free,0.15,4,4,19,178,0,0.1739,1.0,0.2963,103,3,0.0291
seed43,free,0.2,4,4,15,182,0,0.2105,1.0,0.3478,103,1,0.0097
seed43,free,0.25,4,4,14,183,0,0.2222,1.0,0.3636,103,1,0.0097
seed43,free,0.3,4,4,14,183,0,0.2222,1.0,0.3636,103,1,0.0097
seed43,free,0.35,4,4,13,184,0,0.2353,1.0,0.381,103,1,0.0097
seed43,free,0.4,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed43,free,0.45,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed43,free,0.5,4,4,11,186,0,0.2667,1.0,0.4211,103,0,0.0
seed43,free,0.55,4,4,11,186,0,0.2667,1.0,0.4211,103,0,0.0
seed43,free,0.6,4,4,11,186,0,0.2667,1.0,0.4211,103,0,0.0
seed43,free,0.65,4,4,11,186,0,0.2667,1.0,0.4211,103,0,0.0
seed43,free,0.7,4,4,10,187,0,0.2857,1.0,0.4444,103,0,0.0
seed43,free,0.75,4,4,10,187,0,0.2857,1.0,0.4444,103,0,0.0
seed43,free,0.8,4,4,0,197,0,1.0,1.0,1.0,103,0,0.0
seed43,free,0.85,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed43,free,0.9,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed43,free,0.95,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed43,got,0.05,32,32,24,145,0,0.5714,1.0,0.7273,103,9,0.0874
seed43,got,0.1,32,32,12,157,0,0.7273,1.0,0.8421,103,2,0.0194
seed43,got,0.15,32,32,11,158,0,0.7442,1.0,0.8533,103,1,0.0097
seed43,got,0.2,32,32,10,159,0,0.7619,1.0,0.8649,103,0,0.0
seed43,got,0.25,32,32,10,159,0,0.7619,1.0,0.8649,103,0,0.0
seed43,got,0.3,32,32,10,159,0,0.7619,1.0,0.8649,103,0,0.0
seed43,got,0.35,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.4,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.45,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.5,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.55,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.6,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.65,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.7,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.75,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.8,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.85,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.9,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,got,0.95,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed43,arrow,0.05,7,7,50,144,0,0.1228,1.0,0.2188,103,25,0.2427
seed43,arrow,0.1,7,7,39,155,0,0.1522,1.0,0.2642,103,19,0.1845
seed43,arrow,0.15,7,7,24,170,0,0.2258,1.0,0.3684,103,14,0.1359
seed43,arrow,0.2,7,7,17,177,0,0.2917,1.0,0.4516,103,10,0.0971
seed43,arrow,0.25,7,7,14,180,0,0.3333,1.0,0.5,103,9,0.0874
seed43,arrow,0.3,7,7,12,182,0,0.3684,1.0,0.5385,103,8,0.0777
seed43,arrow,0.35,7,7,9,185,0,0.4375,1.0,0.6087,103,6,0.0583
seed43,arrow,0.4,7,7,8,186,0,0.4667,1.0,0.6364,103,5,0.0485
seed43,arrow,0.45,7,7,8,186,0,0.4667,1.0,0.6364,103,5,0.0485
seed43,arrow,0.5,7,7,5,189,0,0.5833,1.0,0.7368,103,2,0.0194
seed43,arrow,0.55,7,6,3,191,1,0.6667,0.8571,0.75,103,2,0.0194
seed43,arrow,0.6,7,6,3,191,1,0.6667,0.8571,0.75,103,2,0.0194
seed43,arrow,0.65,7,6,3,191,1,0.6667,0.8571,0.75,103,2,0.0194
