seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed44,x_mark,0.85,25,13,1,176,12,0.9286,0.52,0.6667,103,0,0.0
seed44,x_mark,0.9,25,10,1,176,15,0.9091,0.4,0.5556,103,0,0.0
seed44,x_mark,0.95,25,10,0,177,15,1.0,0.4,0.5714,103,0,0.0
seed44,play_triangle,0.05,16,16,43,143,0,0.2712,1.0,0.4267,103,26,0.2524
seed44,play_triangle,0.1,16,16,30,156,0,0.3478,1.0,0.5161,103,19,0.1845
seed44,play_triangle,0.15,16,16,26,160,0,0.381,1.0,0.5517,103,19,0.1845
seed44,play_triangle,0.2,16,16,6,180,0,0.7273,1.0,0.8421,103,4,0.0388
seed44,play_triangle,0.25,16,14,5,181,2,0.7368,0.875,0.8,103,4,0.0388
seed44,play_triangle,0.3,16,14,3,183,2,0.8235,0.875,0.8485,103,2,0.0194
seed44,play_triangle,0.35,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.4,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.45,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.5,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.55,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.6,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.65,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.7,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.75,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.8,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.85,16,14,1,185,2,0.9333,0.875,0.9032,103,0,0.0
seed44,play_triangle,0.9,16,9,1,185,7,0.9,0.5625,0.6923,103,0,0.0
seed44,play_triangle,0.95,16,0,0,186,16,0.0,0.0,0.0,103,0,0.0
seed44,google_play,0.05,1,1,103,98,0,0.0096,1.0,0.019,103,46,0.4466
seed44,google_play,0.1,1,1,60,141,0,0.0164,1.0,0.0323,103,34,0.3301
seed44,google_play,0.15,1,1,39,162,0,0.025,1.0,0.0488,103,26,0.2524
seed44,google_play,0.2,1,1,26,175,0,0.037,1.0,0.0714,103,19,0.1845
seed44,google_play,0.25,1,1,22,179,0,0.0435,1.0,0.0833,103,17,0.165
seed44,google_play,0.3,1,1,7,194,0,0.125,1.0,0.2222,103,4,0.0388
seed44,google_play,0.35,1,1,4,197,0,0.2,1.0,0.3333,103,4,0.0388
seed44,google_play,0.4,1,1,4,197,0,0.2,1.0,0.3333,103,4,0.0388
seed44,google_play,0.45,1,1,4,197,0,0.2,1.0,0.3333,103,4,0.0388
